playerID,yearID,teamID,stint,G,CG,SHO,W,L,SV,HLD,WPCT,TBF,IP,H,HR,BB,HBP,SO,R,ER,ERA
91848,2005,SK,1,30,0,0,14,8,0,0,0.636,715,171 2/3,172,17,30,15,94,73,65,3.41
91848,2006,SK,1,24,0,0,5,9,0,0,0.357,603,139 1/3,152,11,41,13,52,69,63,4.07
91848,2007,SK,1,43,0,0,5,4,0,4,0.556,327,73 2/3,87,6,22,8,25,41,34,4.15
91848,2008,SK,1,42,0,0,12,6,2,2,0.667,313,74 1/3,73,6,23,5,41,28,26,3.15
91848,2009,SK,1,25,0,0,0,4,0,1,0,148,33 1/3,36,3,18,1,17,17,17,4.59
91848,2010,SK,1,3,0,0,0,0,0,0,-,11,2 1/3,3,0,0,0,0,2,0,0
91868,1993,SBW,1,11,0,0,0,0,0,0,-,104,25,21,6,12,1,7,14,14,5.04
91868,1994,SBW,1,4,0,0,0,0,0,0,-,38,8 2/3,9,1,5,0,2,6,6,6.23
91868,1995,SBW,1,3,0,0,0,0,0,0,-,13,2,7,0,0,0,1,7,7,31.5
91871,1989,MBC,1,4,0,0,0,0,0,0,-,46,9 1/3,8,0,9,1,3,4,3,2.89
91884,1991,SBW,1,20,0,0,1,0,0,0,1,139,31,30,6,20,0,14,21,18,5.23
91899,1991,SBW,1,30,1,0,8,6,1,0,0.571,488,108 2/3,136,10,41,5,37,70,60,4.97
91899,1992,SBW,1,17,1,0,0,8,0,0,0,347,74 2/3,91,11,33,3,36,62,57,6.87
91899,1994,SBW,1,30,1,0,6,5,1,0,0.545,524,119 1/3,128,18,48,7,61,63,57,4.3
91899,1995,SBW,1,30,4,0,3,11,4,0,0.214,494,114,125,11,39,4,62,59,52,4.11
91899,1996,SBW,1,18,0,0,3,2,1,0,0.6,257,59 1/3,59,2,23,7,29,24,23,3.49
91899,1997,SBW,1,11,0,0,2,1,0,0,0.667,136,29 1/3,36,3,15,3,14,15,15,4.6
91899,1998,SBW,1,2,0,0,0,1,0,0,0,34,7,11,1,3,0,4,6,6,7.71
91899,1999,SBW,1,12,0,0,1,1,0,0,0.5,103,25 1/3,19,5,11,2,21,13,13,4.62
91899,2000,SK,1,21,0,0,0,0,0,0,-,177,38,60,6,7,2,20,26,24,5.68
92201,1992,OB,1,3,0,0,0,0,0,0,-,33,7 2/3,4,1,7,0,2,4,3,3.52
92202,1992,OB,1,23,0,0,4,4,0,0,0.5,355,79 1/3,88,9,37,8,54,49,44,4.99
92202,1993,OB,1,25,5,2,10,8,0,0,0.556,547,134 1/3,103,6,60,3,84,49,45,3.01
92202,1994,OB,1,23,5,3,6,7,0,0,0.462,421,100 1/3,92,5,38,3,59,42,36,3.23
92202,1995,OB,1,28,4,0,15,8,0,0,0.652,776,193 1/3,147,8,61,8,112,65,53,2.47
92202,1997,OB,1,12,0,0,3,2,0,0,0.6,116,29 1/3,22,0,8,2,25,12,9,2.76
92202,1998,OB,1,7,0,0,1,3,0,0,0.25,121,26,30,5,10,4,18,22,20,6.92
92202,2000,SK,1,25,0,0,1,5,0,0,0.167,229,45,68,9,24,5,27,50,45,9
92202,2001,SK,1,14,0,0,0,1,0,1,0,112,26,25,2,7,3,16,14,11,3.81
92202,2002,SK,1,45,0,0,2,4,1,1,0.333,246,54 2/3,63,11,19,4,36,38,36,5.93
92202,2003,Doosan,1,40,0,0,3,3,0,1,0.5,347,79 1/3,89,8,23,4,45,40,37,4.2
92202,2004,Doosan,1,5,0,0,0,0,0,1,-,53,12 1/3,9,0,6,2,6,5,5,3.65
92220,1992,OB,1,7,0,0,0,1,0,0,0,68,13,17,1,13,2,5,11,9,6.23
92220,1993,OB,1,1,0,0,0,0,0,0,-,5,1,1,1,2,0,0,1,1,9
92271,1992,OB,1,3,0,0,0,0,0,0,-,29,5 2/3,5,0,8,0,2,5,5,7.94
92301,1992,Pacific,1,7,0,0,1,3,0,0,0.25,110,26,21,3,13,0,21,13,11,3.81
92301,1993,Pacific,1,5,0,0,0,0,0,0,-,41,9 1/3,11,0,4,0,7,7,7,6.75
92301,1994,Pacific,1,25,5,0,8,9,0,0,0.471,619,145 1/3,159,7,38,2,91,66,60,3.72
92301,1995,Pacific,1,28,8,3,8,14,0,0,0.364,796,188,187,8,58,4,115,92,77,3.69
92301,1996,Hyundai,1,30,4,2,15,9,0,0,0.625,834,210 1/3,180,15,45,3,127,67,57,2.44
92301,1997,Hyundai,1,31,8,1,13,13,0,0,0.5,886,219,189,15,51,7,159,97,81,3.33
92301,1998,Hyundai,1,28,5,2,17,9,0,0,0.654,825,200 2/3,184,18,49,2,159,77,63,2.83
92301,1999,Hyundai,1,33,7,0,20,7,3,0,0.741,936,230 2/3,208,24,63,4,178,69,65,2.54
92301,2000,Hyundai,1,29,3,1,18,6,0,0,0.75,846,207,192,21,66,1,153,85,80,3.48
92301,2003,Hyundai,1,29,1,0,17,2,0,0,0.895,741,177,179,17,42,5,122,76,65,3.31
92301,2004,Hyundai,1,28,1,0,7,14,0,0,0.333,721,165 2/3,193,21,42,8,123,109,92,5
92301,2005,Hyundai,1,8,0,0,0,3,0,0,0,120,26 2/3,34,2,6,1,13,19,14,4.73
92301,2006,Hyundai,1,1,0,0,0,0,0,0,-,9,2,2,1,1,0,1,1,1,4.5
92301,2007,Hyundai,1,7,0,0,0,6,0,0,0,103,19 2/3,35,5,11,1,6,29,28,12.81
92301,2008,KIA,1,1,0,0,0,1,0,0,0,19,3 2/3,5,1,2,1,3,6,6,14.73
92302,1992,Pacific,1,25,6,1,10,8,2,0,0.556,545,126 2/3,124,12,52,8,88,68,60,4.26
92302,1993,Pacific,1,22,9,1,4,10,0,0,0.286,709,170,164,8,60,4,100,70,57,3.02
92302,1994,Pacific,1,25,2,1,11,10,0,0,0.524,619,145 2/3,148,9,47,6,66,55,55,3.4
92302,1995,Pacific,1,19,3,0,4,8,0,0,0.333,509,117 1/3,125,10,39,5,77,63,58,4.45
92302,1996,Hyundai,1,20,0,0,4,5,0,0,0.444,219,52 1/3,47,5,15,5,31,31,26,4.47
92302,1997,Hyundai,1,37,0,0,4,9,1,0,0.308,544,123,122,15,58,7,97,75,65,4.76
92302,1998,Hyundai,1,20,0,0,2,0,1,0,1,162,36 1/3,35,4,16,3,23,20,17,4.21
92302,1999,LG,1,7,0,0,0,3,0,0,0,150,28,51,9,11,2,17,42,39,12.54
92302,2000,LG,1,17,0,0,6,3,0,0,0.667,296,68,77,10,22,2,40,42,40,5.29
92302,2001,LG,1,23,0,0,1,8,0,0,0.111,387,80 1/3,102,9,47,6,38,71,66,7.39
92302,2002,LG,1,8,0,0,0,3,0,0,0,118,25 1/3,26,4,10,6,15,20,13,4.62
92302,2003,LG,1,1,0,0,0,0,0,0,-,4,3-Feb,2,0,0,0,0,0,0,0
92308,1997,Hyundai,1,1,0,0,0,0,0,0,-,1,3-Jan,0,0,0,0,0,0,0,0
92313,1992,Pacific,1,3,0,0,0,1,0,0,0,47,9 1/3,15,4,5,0,6,13,11,10.61
92401,1992,Samsung,1,45,0,0,3,7,5,0,0.3,367,79 2/3,82,7,63,2,56,57,48,5.42
92401,1993,Samsung,1,31,5,3,14,6,2,0,0.7,661,162,133,7,71,4,91,55,51,2.83
92401,1994,Samsung,1,30,8,1,10,9,1,0,0.526,725,176 1/3,146,13,68,6,121,67,54,2.76
92401,1995,Samsung,1,44,0,0,5,8,22,0,0.385,416,97,81,5,51,5,75,37,32,2.97
92401,1996,Samsung,1,19,1,0,4,7,1,0,0.364,377,86 1/3,82,7,42,4,65,48,43,4.48
92401,1997,Samsung,1,51,0,0,8,7,23,0,0.533,403,96 2/3,70,7,55,6,84,36,28,2.61
92401,2000,Samsung,1,32,0,0,0,0,0,8,-,94,21 2/3,20,1,9,0,16,12,11,4.57
92401,2001,Samsung,1,7,0,0,0,0,0,0,-,12,2 1/3,5,0,0,0,2,3,3,11.57
92401,2002,SK,1,47,0,0,0,1,1,2,0,135,31,34,3,10,1,21,21,18,5.23
92401,2003,SK,1,12,0,0,0,1,0,0,0,57,12,14,4,6,1,7,13,11,8.25
92402,1992,Samsung,1,7,0,0,0,1,0,0,0,46,10,7,0,10,1,8,5,5,4.5
92403,1992,Samsung,1,38,2,1,13,0,2,0,1,556,126 2/3,114,7,74,4,64,58,50,3.55
92403,1993,Samsung,1,38,0,0,2,7,7,0,0.222,318,74 1/3,72,5,36,2,43,31,28,3.39
92403,1994,Samsung,1,19,0,0,0,4,3,0,0,153,33,46,4,15,2,13,27,25,6.82
92403,1995,Samsung,1,39,3,1,6,9,5,0,0.4,563,133 1/3,117,4,50,4,99,56,43,2.9
92403,1996,SBW,1,33,4,2,9,7,4,0,0.563,568,135 1/3,114,7,53,9,86,55,46,3.06
92403,1997,SBW,1,22,0,0,7,7,2,0,0.5,255,55 1/3,68,4,24,5,43,36,32,5.2
92403,1998,SBW,1,27,0,0,2,6,0,0,0.25,402,88 2/3,108,12,43,3,44,60,56,5.68
92403,1999,Haitai,1,48,0,0,6,9,8,0,0.4,511,116 1/3,118,12,58,7,80,51,44,3.4
92403,2000,Haitai,1,48,0,0,4,7,8,8,0.364,497,113 1/3,100,9,50,5,110,46,36,2.86
92403,2001,KIA,1,50,0,0,5,5,14,0,0.5,455,106 1/3,104,10,39,1,80,59,56,4.74
92403,2002,KIA,1,40,0,0,1,3,0,3,0.25,238,54 1/3,62,10,24,2,33,22,20,3.31
92403,2003,KIA,1,4,0,0,0,0,0,0,-,24,4 2/3,7,0,3,1,2,3,3,5.79
92403,2004,Hanwha,1,40,0,0,5,2,0,2,0.714,267,60 1/3,70,7,22,5,31,40,40,5.97
92403,2005,Hanwha,1,40,0,0,3,2,3,2,0.6,196,43,54,8,19,3,24,28,27,5.65
92403,2006,Hanwha,1,2,0,0,0,0,0,0,-,10,1 2/3,4,1,1,0,2,2,2,10.8
92404,1994,Samsung,1,14,0,0,2,2,0,0,0.5,198,45 1/3,32,4,33,5,28,23,18,3.57
92404,1995,Samsung,1,27,0,0,1,2,1,0,0.333,270,59,66,4,22,10,40,37,34,5.19
92404,1996,Samsung,1,10,0,0,0,0,0,0,-,131,26 2/3,35,5,15,2,9,23,21,7.09
92404,1997,Samsung,1,30,0,0,0,1,1,0,0,248,57,56,0,19,4,50,31,20,3.16
92404,1998,Samsung,1,42,0,0,7,3,5,0,0.7,469,111 1/3,89,18,47,8,98,51,45,3.64
92404,1999,Haitai,1,53,0,0,8,7,8,0,0.533,459,109 1/3,97,13,40,6,101,59,58,4.77
92404,2000,Haitai,1,13,0,0,4,5,0,0,0.444,156,38,34,6,14,0,24,17,15,3.55
92404,2001,KIA,1,8,0,0,0,1,0,0,0,50,9,16,3,5,2,8,14,13,13
92404,2002,KIA,1,10,0,0,0,0,0,1,-,58,14 2/3,12,4,2,2,8,8,7,4.3
92404,2003,Doosan,1,11,0,0,1,4,0,0,0.2,157,35 1/3,43,4,4,5,11,25,23,5.86
92501,1992,Lotte,1,15,0,0,1,0,0,0,1,140,30 1/3,30,3,20,1,16,25,23,6.82
92501,1993,Lotte,1,25,0,0,1,5,0,0,0.167,217,52,43,1,24,2,37,20,19,3.29
92501,1994,Lotte,1,27,2,0,8,14,0,0,0.364,682,162,160,11,65,6,83,81,77,4.28
92501,1995,Lotte,1,39,0,0,7,4,3,0,0.636,407,96 2/3,79,8,40,9,74,52,44,4.1
92501,1996,Lotte,1,26,0,0,1,1,0,0,0.5,222,50 1/3,49,9,25,2,27,27,22,3.93
92501,1997,Lotte,1,41,0,0,1,4,1,0,0.2,190,41,50,3,19,2,24,27,26,5.71
92501,1998,Lotte,1,27,0,0,2,2,1,0,0.5,220,52 1/3,48,5,21,1,30,26,24,4.13
92501,1999,Lotte,1,48,0,0,1,2,1,0,0.333,214,49 1/3,52,5,16,1,34,26,24,4.38
92501,2000,Lotte,1,39,0,0,1,2,0,2,0.333,217,48 2/3,48,8,18,5,37,33,28,5.18
92501,2001,Lotte,1,58,0,0,1,3,2,9,0.25,227,50 2/3,60,4,15,4,42,31,24,4.26
92501,2002,Lotte,1,50,0,0,0,2,0,8,0,116,25 2/3,34,5,9,2,15,19,16,5.61
92501,2003,Lotte,1,81,0,0,1,1,1,13,0.5,146,35 2/3,32,3,9,4,29,23,23,5.8
92501,2004,Lotte,1,65,0,0,3,3,0,12,0.5,175,40 1/3,40,2,21,2,25,23,22,4.91
92501,2005,Lotte,1,35,0,0,0,0,1,2,-,89,23,18,0,1,4,21,9,9,3.52
92501,2006,Lotte,1,63,0,0,3,3,0,11,0.5,113,26 2/3,23,2,14,0,20,15,15,5.06
92501,2007,SK,1,67,0,0,1,0,0,12,1,166,40 1/3,35,2,14,3,21,18,18,4.02
92501,2008,SK,1,60,0,0,4,3,1,8,0.571,152,32 2/3,42,5,9,3,24,24,20,5.51
92501,2009,SK,1,13,0,0,0,0,0,0,-,35,8,7,2,5,0,3,6,6,6.75
92501,2010,SK,1,21,0,0,0,0,0,1,-,71,16 1/3,14,1,10,0,12,9,8,4.41
92502,1992,Lotte,1,33,4,2,7,9,4,0,0.438,501,113 1/3,121,13,50,5,68,64,53,4.21
92502,1993,Lotte,1,28,8,0,12,9,4,0,0.571,667,163 1/3,152,8,47,2,77,60,58,3.2
92502,1994,Lotte,1,17,0,0,4,3,0,0,0.571,216,48 2/3,49,7,26,1,13,22,21,3.88
92502,1995,Lotte,1,42,0,0,4,6,9,0,0.4,355,89,82,9,16,4,47,32,30,3.03
92502,1996,Lotte,1,26,0,0,2,4,2,0,0.333,161,34 1/3,43,2,19,1,27,21,19,4.98
92502,1997,Lotte,1,19,0,0,0,0,0,0,-,138,30,39,3,13,0,13,12,12,3.6
92503,1992,Lotte,1,2,0,0,0,0,0,0,-,21,4,6,0,4,0,0,3,3,6.75
92504,1992,Lotte,1,2,0,0,0,0,0,0,-,19,3,7,2,3,0,0,7,7,21
92506,1992,Lotte,1,32,0,0,8,4,3,0,0.667,479,113,113,14,37,5,31,63,61,4.86
92506,1993,Lotte,1,31,11,4,14,9,3,0,0.609,792,193 2/3,170,7,69,3,60,67,53,2.46
92506,1994,Lotte,1,14,0,0,0,3,0,0,0,130,26 1/3,44,1,10,2,9,23,19,6.49
92506,1995,Lotte,1,20,2,0,5,5,0,0,0.5,290,67 2/3,77,5,16,2,24,36,36,4.79
92506,1996,Lotte,1,18,0,0,1,0,0,0,1,119,27,40,1,5,0,12,15,15,5
92506,1997,SBW,1,11,0,0,1,1,1,0,0.5,94,19 1/3,22,0,14,3,13,10,10,4.66
92506,1998,SBW,1,26,0,0,0,5,0,0,0,204,46 1/3,53,2,16,2,14,22,21,4.08
92506,1999,SBW,1,11,0,0,0,0,0,0,-,86,16 2/3,25,1,10,1,6,18,16,8.64
92508,1992,Lotte,1,35,13,2,17,9,6,0,0.654,804,204 2/3,171,6,35,8,127,68,53,2.33
92508,1993,Lotte,1,33,7,2,10,10,7,0,0.5,656,158 1/3,171,6,31,5,89,68,60,3.41
92508,1994,Lotte,1,14,3,1,4,8,0,0,0.333,428,102 1/3,112,4,22,3,42,46,42,3.69
92508,1995,Lotte,1,18,3,1,7,7,0,0,0.5,512,127,121,7,32,3,56,48,42,2.98
92508,1997,Lotte,1,23,1,0,6,9,0,0,0.4,572,133 2/3,126,15,47,8,71,65,57,3.84
92508,1998,Lotte,1,27,4,0,7,15,0,0,0.318,690,163 2/3,152,8,50,11,108,78,71,3.9
92508,1999,Lotte,1,18,0,0,5,5,0,0,0.5,356,87,79,7,27,2,49,35,32,3.31
92508,2000,Lotte,1,6,0,0,0,0,1,0,-,44,9 2/3,15,2,3,0,8,5,5,4.66
92508,2001,Lotte,1,24,0,0,6,9,0,0,0.4,383,89,88,8,30,3,52,42,39,3.94
92508,2002,Lotte,1,31,0,0,8,14,0,0,0.364,690,159,180,15,36,15,108,93,77,4.36
92508,2003,Lotte,1,24,0,0,7,14,0,0,0.333,539,123 2/3,132,21,47,11,85,74,71,5.17
92508,2004,Lotte,1,21,0,0,3,6,0,0,0.333,445,102,113,10,30,5,55,58,52,4.59
92508,2005,Lotte,1,22,0,0,3,9,0,0,0.25,457,107 1/3,104,4,23,17,58,50,45,3.77
92508,2006,Lotte,1,25,0,0,6,9,0,0,0.4,547,128 1/3,146,7,31,5,62,62,53,3.72
92508,2007,Lotte,1,14,0,0,4,8,0,0,0.333,314,71,81,4,24,2,30,43,39,4.94
92508,2008,Lotte,1,21,0,0,0,1,0,3,0,110,24 2/3,28,1,8,2,16,11,10,3.65
92517,1993,Lotte,1,2,0,0,0,0,0,0,-,3,3-Jan,0,0,1,1,0,0,0,0
92601,1992,Haitai,1,11,0,0,0,2,0,0,0,118,25 1/3,36,2,8,1,6,18,18,6.39
92601,1993,Haitai,1,38,0,0,4,0,2,0,1,377,87,104,14,20,6,41,55,47,4.86
92601,1994,Haitai,1,1,0,0,0,0,0,0,-,10,2,3,1,0,0,0,3,2,9
92602,1992,Haitai,1,15,0,0,0,0,0,0,-,116,24 2/3,32,5,13,2,10,24,24,8.76
92602,1994,Haitai,1,11,0,0,0,0,0,0,-,86,19,25,0,7,1,9,12,12,5.68
92602,1995,Haitai,1,3,0,0,0,0,0,0,-,29,5 1/3,12,2,1,0,2,8,6,10.13
92602,1996,Haitai,1,2,0,0,0,0,0,0,-,26,4,12,1,4,0,2,9,7,15.75
92602,1997,Haitai,1,14,0,0,3,1,0,0,0.75,146,33 1/3,43,5,4,4,15,22,20,5.4
92701,1992,Binggrae,1,9,0,0,2,0,0,0,1,135,28 2/3,39,4,12,0,12,20,19,5.97
92701,1993,Binggrae,1,6,0,0,0,2,0,0,0,98,24,24,1,8,0,8,10,9,3.38
92701,1994,Hanwha,1,4,0,0,0,0,0,0,-,20,4,3,1,6,0,2,5,5,11.25
92701,1995,Hanwha,1,9,0,0,1,2,0,0,0.333,134,28,33,1,20,3,8,21,16,5.14
92701,1996,Hanwha,1,9,0,0,0,0,0,0,-,43,10 2/3,10,0,3,0,5,4,4,3.38
92701,2001,Hanwha,1,3,0,0,0,0,0,0,-,16,3,7,0,2,0,1,3,3,9
92701,2002,Hanwha,1,20,0,0,4,9,0,0,0.308,348,77 1/3,92,6,29,4,48,49,46,5.35
92701,2003,Hanwha,1,12,0,0,2,3,0,0,0.4,196,45,51,6,16,2,8,32,26,5.2
92701,2004,Hanwha,1,20,0,0,0,4,3,3,0,143,32 1/3,36,4,13,6,17,23,20,5.57
92701,2005,Hanwha,1,33,0,0,0,1,20,0,0,160,38,30,3,14,6,32,13,12,2.84
92701,2006,Hanwha,1,7,0,0,1,1,0,1,0.5,32,8,6,1,3,0,3,2,2,2.25
92702,1992,Binggrae,1,7,0,0,0,0,0,0,-,70,15 1/3,17,2,7,2,9,10,8,4.7
92702,1994,Hanwha,1,3,0,0,0,0,0,0,-,32,6 2/3,10,2,2,0,5,8,8,10.8
92702,1995,Hanwha,1,1,0,0,0,0,0,0,-,7,3-Feb,3,0,2,0,0,4,4,54
92702,1996,Hanwha,1,17,0,0,2,0,0,0,1,99,21 2/3,29,2,3,3,15,13,13,5.4
92702,1997,Hanwha,1,1,0,0,0,0,0,0,-,2,0,0,0,2,0,0,0,0,-
92704,1992,Binggrae,1,33,11,3,14,4,7,0,0.778,785,195 2/3,141,15,68,3,145,61,54,2.48
92704,1993,Binggrae,1,18,10,1,13,3,1,0,0.813,596,148 1/3,117,10,40,6,110,40,37,2.24
92704,1994,Hanwha,1,28,9,4,14,10,0,0,0.583,863,218,156,6,56,7,196,59,52,2.15
92704,1995,Hanwha,1,22,8,2,13,7,0,0,0.65,678,162 2/3,152,12,40,10,127,65,58,3.21
92704,1996,Hanwha,1,32,9,4,13,12,1,0,0.52,879,219 2/3,173,16,48,9,203,81,74,3.03
92704,1997,Hanwha,1,31,10,4,14,11,0,0,0.56,825,208 2/3,172,11,45,4,160,69,57,2.46
92704,1998,Hanwha,1,23,1,0,10,7,0,0,0.588,607,148 1/3,133,12,35,2,97,55,52,3.16
92704,1999,Hanwha,1,32,2,1,18,8,1,0,0.692,834,201 2/3,179,22,57,12,151,92,84,3.75
92704,2002,Hanwha,1,26,0,0,7,13,0,0,0.35,599,138,144,19,39,9,116,83,82,5.35
92704,2003,Hanwha,1,26,0,0,11,10,0,0,0.524,598,139 2/3,132,18,51,4,73,65,62,4
92704,2004,Hanwha,1,13,0,0,0,6,0,0,0,260,54,76,11,18,3,22,50,46,7.67
92704,2005,Hanwha,1,25,0,0,9,3,0,0,0.75,495,115 2/3,124,14,26,6,56,70,62,4.82
92704,2006,Hanwha,1,25,0,0,7,13,0,0,0.35,563,130 2/3,142,18,42,5,62,68,57,3.93
92704,2007,Hanwha,1,26,1,1,12,5,0,0,0.706,638,155 1/3,155,11,32,8,66,58,50,2.9
92704,2008,Hanwha,1,25,0,0,6,10,0,0,0.375,554,127 1/3,144,13,40,5,56,78,74,5.23
92704,2009,Hanwha,1,8,0,0,0,6,0,0,0,158,31,54,7,18,0,21,36,34,9.87
92801,1994,SBW,1,1,0,0,0,0,0,0,-,12,3,0,0,3,0,0,1,1,3
92801,1995,SBW,1,1,0,0,0,0,0,0,-,2,3-Feb,0,0,0,0,1,0,0,0
92802,1992,SBW,1,13,0,0,0,4,0,0,0,157,36 1/3,29,6,24,4,18,22,20,4.95
92802,1993,SBW,1,7,0,0,0,1,0,0,0,79,17,20,0,13,3,9,12,10,5.29
92802,1994,SBW,1,3,0,0,0,2,0,0,0,30,6 2/3,6,0,7,0,4,4,4,5.4
92802,1997,SBW,1,19,0,0,5,0,0,0,1,241,59 2/3,49,5,21,2,24,25,25,3.77
92802,1998,SBW,1,36,0,0,2,2,1,0,0.5,365,83 1/3,76,7,35,14,35,45,33,3.56
92802,1999,Hanwha,1,40,0,0,1,4,1,0,0.2,222,49 1/3,54,6,24,5,14,33,31,5.66
92803,1992,SBW,1,5,0,0,0,0,0,0,-,60,11,18,4,8,1,5,12,11,9
92806,1992,SBW,1,1,0,0,0,0,0,0,-,4,3-Jan,3,0,0,0,0,3,3,81
92901,1992,LG,1,27,1,0,0,5,2,0,0,363,85,77,5,31,6,52,40,37,3.92
92901,1993,LG,1,35,2,0,7,9,1,0,0.438,559,125 1/3,146,11,38,9,61,77,68,4.88
92901,1994,LG,1,26,0,0,2,3,1,0,0.4,264,61,69,4,19,3,24,32,29,4.28
92901,1995,LG,1,9,0,0,1,1,0,0,0.5,84,20 1/3,24,0,4,0,6,6,6,2.66
92901,1996,LG,1,31,0,0,4,4,1,0,0.5,309,71 1/3,81,7,15,5,34,35,32,4.04
92901,1997,LG,1,68,0,0,11,4,7,0,0.733,475,119 1/3,100,7,31,8,66,37,37,2.79
92901,1998,LG,1,56,0,0,3,4,3,0,0.429,316,77 1/3,78,8,18,2,43,39,34,3.96
92901,1999,LG,1,50,0,0,7,2,2,0,0.778,284,67 2/3,68,7,18,6,45,27,26,3.46
92901,2000,LG,1,54,0,0,3,4,2,11,0.429,326,74 2/3,84,11,27,2,50,40,40,4.82
92901,2001,LG,1,9,0,0,0,1,0,0,0,47,8 1/3,16,1,7,0,6,9,8,8.64
92913,1996,Hyundai,1,2,0,0,0,0,0,0,-,14,4,2,0,0,0,1,0,0,0
92913,1997,Hyundai,1,1,0,0,0,0,0,0,-,19,4,4,1,3,0,2,3,3,6.75
92914,1992,LG,1,1,0,0,0,1,0,0,0,4,1,1,0,0,1,1,1,1,9
92914,1994,LG,1,1,0,0,0,0,0,0,-,8,2,2,0,0,0,1,0,0,0
92914,1998,SBW,1,29,0,0,0,2,0,0,0,224,54,53,4,14,2,29,24,19,3.17
92914,1999,SBW,1,7,0,0,0,0,0,0,-,60,12 2/3,20,1,4,0,6,11,10,7.11
92915,1992,LG,1,33,0,0,1,1,1,0,0.5,220,47 1/3,54,3,32,2,28,24,24,4.56
92915,1993,LG,1,32,0,0,1,0,0,0,1,242,58,54,4,16,5,25,24,20,3.1
92915,1994,LG,1,27,0,0,1,1,2,0,0.5,124,33,24,4,8,0,12,13,12,3.27
92915,1995,LG,1,13,0,0,0,0,0,0,-,85,16 1/3,25,2,11,0,10,15,13,7.16
92915,1996,LG,1,21,0,0,0,2,0,0,0,90,20,18,2,14,1,12,13,12,5.4
92915,1997,LG,1,31,0,0,0,0,0,0,-,55,13 2/3,12,2,6,1,5,4,3,1.98
92915,1998,LG,1,9,0,0,0,0,0,0,-,31,5 1/3,10,2,2,1,1,8,5,8.44
93121,1993,LG,1,45,0,0,5,2,4,0,0.714,332,79,71,2,35,3,41,20,17,1.94
93121,1994,LG,1,37,0,0,2,1,4,0,0.667,161,38,35,1,15,1,22,18,11,2.61
93121,1995,LG,1,27,0,0,0,2,0,0,0,108,23,32,1,7,1,12,16,15,5.87
93121,1996,Hanwha,1,22,0,0,0,1,1,0,0,70,15 2/3,16,3,9,1,6,10,10,5.74
93147,1993,LG,1,28,7,3,9,9,0,0,0.5,635,150 2/3,129,10,75,3,131,65,63,3.76
93147,1994,LG,1,27,6,2,18,8,0,0,0.692,754,189 2/3,140,9,57,7,148,58,52,2.47
93147,1995,LG,1,30,12,3,20,5,0,0,0.8,867,228 1/3,150,12,48,3,142,61,51,2.01
93147,1996,LG,1,41,0,0,3,3,10,0,0.5,401,99 1/3,70,8,37,5,95,32,28,2.54
93147,1997,LG,1,57,0,0,10,6,37,0,0.625,336,85 1/3,56,6,25,2,103,23,20,2.11
93147,2002,LG,1,52,0,0,7,2,18,0,0.778,343,85 2/3,53,8,30,3,92,18,16,1.68
93147,2003,LG,1,55,0,0,4,4,30,0,0.5,233,56 2/3,42,4,21,0,55,22,21,3.34
93147,2004,SK,1,18,0,0,0,3,3,1,0,61,14,11,2,9,0,15,8,8,5.14
93155,1999,LG,1,17,0,0,0,2,0,0,0,137,31,30,2,15,2,19,19,18,5.23
93155,2001,LG,1,8,0,0,1,0,0,0,1,56,11 2/3,10,0,10,1,6,5,5,3.86
93156,1995,SBW,1,17,0,0,0,0,0,0,-,137,31 2/3,39,3,7,2,10,18,17,4.83
93166,1994,LG,1,3,0,0,0,0,0,0,-,7,1 2/3,0,0,2,0,0,1,1,5.4
93166,1995,LG,1,6,0,0,0,0,0,0,-,41,9,11,0,2,0,6,5,5,5
93166,1996,LG,1,20,0,0,0,3,1,0,0,226,52,50,5,22,6,25,30,25,4.33
93166,1997,LG,1,18,0,0,1,0,0,0,1,107,26,26,2,3,2,9,11,9,3.12
93166,1999,SBW,1,6,0,0,0,0,0,0,-,50,9 2/3,18,2,4,1,4,11,11,10.24
93217,1993,OB,1,8,0,0,0,0,0,0,-,65,13 2/3,14,0,10,1,10,8,6,3.95
93217,1994,OB,1,6,0,0,0,0,0,0,-,59,14,13,2,7,1,9,11,11,7.07
93217,1996,OB,1,19,1,1,1,0,1,0,1,238,59 1/3,36,2,39,2,39,18,17,2.58
93217,1998,SBW,1,27,0,0,1,2,0,0,0.333,201,42 1/3,43,5,29,3,35,29,25,5.31
93217,1999,SBW,1,14,0,0,0,5,0,0,0,208,41,60,8,28,1,29,48,39,8.56
93217,2000,SK,1,19,0,0,0,1,0,0,0,195,44,38,3,34,1,21,22,21,4.3
93217,2001,SK,1,26,0,0,0,1,0,0,0,138,28 2/3,31,4,19,4,15,23,23,7.22
93219,1993,OB,1,48,0,0,9,3,23,0,0.75,500,129 1/3,77,3,50,7,126,17,16,1.11
93219,1994,OB,1,19,0,0,1,2,4,0,0.333,149,36 1/3,33,6,12,1,22,22,20,4.95
93219,1995,OB,1,44,0,0,6,3,15,0,0.667,299,73 2/3,47,6,38,2,65,27,24,2.93
93219,1996,OB,1,29,0,0,3,7,9,0,0.3,199,47 1/3,40,3,20,1,42,19,18,3.42
93219,1997,OB,1,48,0,0,3,2,24,0,0.6,292,73 1/3,49,2,22,6,73,18,16,1.96
